"","name","longitude","latitude","prov","date","key"
"1873","Asclepias linaria Cav.",-102.890556,21.181667,"gbif",1986-06-14,"1895942424"
"1874","Asclepias linaria Cav.",-102.315556,21.013889,"gbif",1986-06-19,"1895942618"
"1875","Asclepias linaria Cav.",-101.618611,21.688056,"gbif",1986-06-15,"1895942641"
"1876","Asclepias linaria Cav.",-102.87,19.925833,"gbif",1986-06-30,"1895942649"
"1877","Asclepias linaria Cav.",-100.583333,19.816667,"gbif",1986-06-28,"1895942826"
"1878","Asclepias linaria Cav.",-98.012222,18.985556,"gbif",1986-06-05,"1895961098"
"1879","Asclepias linaria Cav.",-101.616667,21.701667,"gbif",1986-06-15,"2629658088"
"1880","Asclepias linaria Cav.",-100.433333,19.883333,"gbif",1986-06-28,"2629658142"
"1881","Asclepias linaria Cav.",-100.58333,19.81667,"gbif",1986-06-28,"3307868968"
"1882","Asclepias linaria Cav.",-97.38778,17.56361,"gbif",1986-06-17,"3308492750"
"1883","Asclepias linaria Cav.",-98.983,24.57972,"gbif",1986-06-02,"3308552931"
"1884","Asclepias linaria Cav.",-101.566,19.613,"gbif",1986-07-21,"93824399"
"1885","Asclepias linaria Cav.",-101.687,19.541,"gbif",1986-07-22,"93824420"
"1886","Asclepias linaria Cav.",-102.533,22.067,"gbif",1986-07-01,"93825387"
"1887","Asclepias linaria Cav.",-97.45,18.167778,"gbif",1986-07-14,"218942913"
"1888","Asclepias linaria Cav.",-101.686667,19.540556,"gbif",1986-07-22,"218943101"
"1889","Asclepias linaria Cav.",-101.566111,19.613056,"gbif",1986-07-21,"218943103"
"1890","Asclepias linaria Cav.",-97.66,17.81,"gbif",1986-07-11,"1261127393"
"1891","Asclepias linaria Cav.",-97.666667,17.816667,"gbif",1986-07-11,"1419222112"
"1892","Asclepias linaria Cav.",-97.708333,17.791667,"gbif",1986-07-11,"1893437691"
"1893","Asclepias linaria Cav.",-101.68,21.118333,"gbif",1986-07-19,"1893704492"
"1894","Asclepias linaria Cav.",-101.598333,19.613333,"gbif",1986-07-21,"1893704574"
"1895","Asclepias linaria Cav.",-101.698333,19.53,"gbif",1986-07-22,"1893704581"
"1896","Asclepias linaria Cav.",-97.479167,18.168056,"gbif",1986-07-14,"1895942287"
"1897","Asclepias linaria Cav.",-98.016667,18.941667,"gbif",1986-07-21,"1895961123"
"1898","Asclepias linaria Cav.",-97.465556,18.169722,"gbif",1986-07-14,"1895961194"
"1899","Asclepias linaria Cav.",-98,18.8333,"gbif",1986-07-14,"2612125353"
"1900","Asclepias linaria Cav.",-101.716667,19.55,"gbif",1986-07-22,"2629486972"
"1901","Asclepias linaria Cav.",-97.45,18.16778,"gbif",1986-07-14,"3307771290"
"1902","Asclepias linaria Cav.",-102.53333,22.06667,"gbif",1986-07-01,"3308031211"
"1903","Asclepias linaria Cav.",-101.68667,19.54056,"gbif",1986-07-22,"3308397177"
"1904","Asclepias linaria Cav.",-101.56611,19.61306,"gbif",1986-07-21,"3308449346"
"1905","Asclepias linaria Cav.",-97.615,19.595,"gbif",1986-08-02,"93824513"
"1906","Asclepias linaria Cav.",-97.421944,18.848333,"gbif",1986-08-01,"218943097"
"1907","Asclepias linaria Cav.",-97.615,19.594722,"gbif",1986-08-02,"218943547"
"1908","Asclepias linaria Cav.",-97.313611,18.825,"gbif",1986-08-01,"1259988698"
"1909","Asclepias linaria Cav.",-98.333333,19.05,"gbif",1986-08-06,"1895961099"
"1910","Asclepias linaria Cav.",-97.615,19.59472,"gbif",1986-08-02,"3307946228"
"1911","Asclepias linaria Cav.",-97.42194,18.84833,"gbif",1986-08-01,"3308440254"
"1912","Asclepias linaria Cav.",-98,18.883333,"gbif",1986-09-23,"1895961222"
"1913","Asclepias linaria Cav.",-101.2667,21,"gbif",1986-09-16,"2612121259"
"1914","Asclepias linaria Cav.",0,0,"gbif",1986-09-05,"2996545944"
"1915","Asclepias linaria Cav.",-100.334,19.831,"gbif",1986-10-22,"93824424"
"1916","Asclepias linaria Cav.",-101.21,20.255,"gbif",1986-10-02,"93826287"
"1917","Asclepias linaria Cav.",-98.93,20.154,"gbif",1986-10-15,"93826313"
"1918","Asclepias linaria Cav.",-98.930278,20.153611,"gbif",1986-10-15,"218942877"
"1919","Asclepias linaria Cav.",-100.333611,19.830556,"gbif",1986-10-22,"218943588"
"1920","Asclepias linaria Cav.",-101.209722,20.255278,"gbif",1986-10-02,"218943603"
"1921","Asclepias linaria Cav.",-98.928611,20.160833,"gbif",1986-10-15,"1419194178"
"1922","Asclepias linaria Cav.",-100.055556,21.298611,"gbif",1986-10-30,"1893704541"
"1923","Asclepias linaria Cav.",-101.127778,20.211111,"gbif",1986-10-02,"1893704580"
"1924","Asclepias linaria Cav.",-99.23,18.936667,"gbif",1986-10-05,"1893704599"
"1925","Asclepias linaria Cav.",-98.92028,20.15361,"gbif",1986-10-15,"3307761657"
"1926","Asclepias linaria Cav.",-97.648889,18.209722,"gbif",1986-11-30,"218942821"
"1927","Asclepias linaria Cav.",-103.839722,20.700556,"gbif",1986-11-01,"1895942624"
"1928","Asclepias linaria Cav.",-101.820556,21.791111,"gbif",1986-11-18,"1895942724"
