"","name","longitude","latitude","prov","date","key"
"261","Asclepias erosa Torr.",-115.448144,36.082312,"gbif",2019-07-20,"2294593450"
"262","Asclepias erosa Torr.",-116.33583,36.442495,"gbif",2019-07-06,"2294636922"
"263","Asclepias erosa Torr.",-117.107957,36.427151,"gbif",2019-07-16,"2311403964"
"264","Asclepias erosa Torr.",-115.76989,38.228192,"gbif",2019-07-27,"2350331844"
"265","Asclepias erosa Torr.",-116.035568,34.07263,"gbif",2019-08-03,"2331888781"
"266","Asclepias erosa Torr.",-114.515125,36.439952,"gbif",2019-08-03,"2350421163"
"267","Asclepias erosa Torr.",-116.24707,34.139697,"gbif",2019-08-25,"2397574101"
"268","Asclepias erosa Torr.",-116.658853,33.288145,"gbif",2019-08-03,"3031593480"
"269","Asclepias erosa Torr.",-118.915428,34.721395,"gbif",2019-08-02,"3090860569"
"270","Asclepias erosa Torr.",-114.109153,37.177233,"gbif",2019-09-29,"2429318663"
"271","Asclepias erosa Torr.",-114.142283,37.180728,"gbif",2019-09-29,"2429318918"
"272","Asclepias erosa Torr.",-117.19185,36.432156,"gbif",2019-09-29,"2429319478"
"273","Asclepias erosa Torr.",-116.555833,33.153611,"gbif",2019-10-07,"2429439106"
"274","Asclepias erosa Torr.",-116.554167,33.159444,"gbif",2019-10-07,"2429442778"
"275","Asclepias erosa Torr.",-116.313339,36.413475,"gbif",2019-10-13,"2429590407"
"276","Asclepias erosa Torr.",-115.284118,34.064015,"gbif",2019-10-24,"2447952382"
"277","Asclepias erosa Torr.",-116.530833,33.120833,"gbif",2019-10-29,"2447984273"
"278","Asclepias erosa Torr.",-116.532222,33.120833,"gbif",2019-10-29,"2447984993"
"279","Asclepias erosa Torr.",-116.545833,33.116389,"gbif",2019-10-29,"2447986534"
"280","Asclepias erosa Torr.",-116.548889,33.119167,"gbif",2019-10-29,"2447987085"
"281","Asclepias erosa Torr.",-114.515092,36.440563,"gbif",2019-10-26,"2451685502"
"282","Asclepias erosa Torr.",-116.5475,33.118333,"gbif",2019-10-29,"2460013969"
"283","Asclepias erosa Torr.",-116.548889,33.123333,"gbif",2019-11-02,"2451701921"
"284","Asclepias erosa Torr.",-115.779734,33.802777,"gbif",2019-11-03,"2451713836"
"285","Asclepias erosa Torr.",-116.577222,33.165278,"gbif",2019-11-11,"2456560499"
"286","Asclepias erosa Torr.",-116.565278,33.166111,"gbif",2019-11-11,"2456563263"
"287","Asclepias erosa Torr.",-116.532222,33.132222,"gbif",2018-01-25,"1806360144"
"288","Asclepias erosa Torr.",-116.546667,33.1325,"gbif",2018-01-25,"1806360199"
"289","Asclepias erosa Torr.",-116.541944,33.125,"gbif",2018-01-25,"1806360213"
"290","Asclepias erosa Torr.",-115.442262,36.062247,"gbif",2018-02-15,"1831193085"
"291","Asclepias erosa Torr.",-116.554167,33.160278,"gbif",2018-02-18,"1831212209"
"292","Asclepias erosa Torr.",-116.565,33.159722,"gbif",2018-02-18,"1831212239"
"293","Asclepias erosa Torr.",-116.554444,33.154444,"gbif",2018-02-18,"1831212359"
"294","Asclepias erosa Torr.",-116.556667,33.156389,"gbif",2018-02-18,"1831212384"
"295","Asclepias erosa Torr.",-119.002611,36.109231,"gbif",2018-02-21,"1831224541"
"296","Asclepias erosa Torr.",-119.005502,36.107391,"gbif",2018-02-21,"1831224762"
"297","Asclepias erosa Torr.",-116.190556,32.965278,"gbif",2018-03-18,"1836658479"
"298","Asclepias erosa Torr.",-116.190278,32.965,"gbif",2018-03-18,"1836658485"
"299","Asclepias erosa Torr.",-116.191667,32.965556,"gbif",2018-03-18,"1836658514"
"300","Asclepias erosa Torr.",-116.190278,32.965,"gbif",2018-03-18,"1836658531"
"301","Asclepias erosa Torr.",-116.191944,32.965833,"gbif",2018-03-18,"1836658535"
