"","name","longitude","latitude","prov","date","key"
"264","Asclepias angustifolia Schweig.",-99.11939,21.18574,"gbif",1989-09-25,"2629428362"
"265","Asclepias angustifolia Schweig.",-104.833,22.3,"gbif",1989-10-21,"93824214"
"266","Asclepias angustifolia Schweig.",-104.833333,22.3,"gbif",1989-10-21,"218941823"
"267","Asclepias angustifolia Schweig.",-104.833,22.3,"gbif",1989-10-21,"3307789684"
"268","Asclepias angustifolia Schweig.",-97.85,17.283,"gbif",1988-02-18,"93824238"
"269","Asclepias angustifolia Schweig.",-97.85,17.283333,"gbif",1988-02-18,"218941806"
"270","Asclepias angustifolia Schweig.",-97.85,17.283333,"gbif",1988-02-18,"219010685"
"271","Asclepias angustifolia Schweig.",-97.881111,17.346389,"gbif",1988-02-18,"1893617635"
"272","Asclepias angustifolia Schweig.",-97.85,17.28333,"gbif",1988-02-18,"3308405580"
"273","Asclepias angustifolia Schweig.",-104.251111,22.189167,"gbif",1988-04-09,"1895939335"
"274","Asclepias angustifolia Schweig.",-103.355833,19.804167,"gbif",1988-06-14,"1261130710"
"275","Asclepias angustifolia Schweig.",-99.215278,21.641667,"gbif",1988-06-23,"1895939328"
"276","Asclepias angustifolia Schweig.",-99.202,21.481,"gbif",1988-07-20,"93823631"
"277","Asclepias angustifolia Schweig.",-99.201944,21.481389,"gbif",1988-07-20,"218941881"
"278","Asclepias angustifolia Schweig.",-108.5,28.5,"gbif",1988-07-25,"1261130646"
"279","Asclepias angustifolia Schweig.",-99.473333,21.221667,"gbif",1988-07-20,"1893617638"
"280","Asclepias angustifolia Schweig.",-110.408,31.4889,"gbif",1988-07-31,"2270617122"
"281","Asclepias angustifolia Schweig.",-110.35083,31.52639,"gbif",1988-07-31,"2422290202"
"282","Asclepias angustifolia Schweig.",-99.170186,21.47,"gbif",1988-07-20,"2629417092"
"283","Asclepias angustifolia Schweig.",-99.276111,21.413333,"gbif",1988-07-20,"2629487869"
"284","Asclepias angustifolia Schweig.",-99.20194,21.48139,"gbif",1988-07-20,"3308474905"
"285","Asclepias angustifolia Schweig.",-108.481,28.495,"gbif",1988-08-18,"93823152"
"286","Asclepias angustifolia Schweig.",-108.5,28.5,"gbif",1988-08-06,"93823912"
